
**** 12/13/19 03:59:41 ******* PSpice Lite (March 2016) ******* ID# 10813 ****

 * Matlab created *.cir-file *


 ****     CIRCUIT DESCRIPTION


******************************************************************************



.lib C:\Cadence\SPB_17.2\tools\pspice\library\eval.lib
VIN        1   0   AC 1V
R1 1 0 9
C2 1 2 2.963
R2 2 0 1.7325
C3 2 3 1.1874







R4 3 0 0.86892
.AC DEC 100 0.1 10
.PRINT AC VM(1) VP(1) IM(VIN) IP(VIN)
.END

**** 12/13/19 03:59:41 ******* PSpice Lite (March 2016) ******* ID# 10813 ****

 * Matlab created *.cir-file *


 ****     SMALL SIGNAL BIAS SOLUTION       TEMPERATURE =   27.000 DEG C


******************************************************************************



 NODE   VOLTAGE     NODE   VOLTAGE     NODE   VOLTAGE     NODE   VOLTAGE


(    1)    0.0000  (    2)    0.0000  (    3)    0.0000  




    VOLTAGE SOURCE CURRENTS
    NAME         CURRENT

    VIN          0.000E+00

    TOTAL POWER DISSIPATION   0.00E+00  WATTS


**** 12/13/19 03:59:41 ******* PSpice Lite (March 2016) ******* ID# 10813 ****

 * Matlab created *.cir-file *


 ****     AC ANALYSIS                      TEMPERATURE =   27.000 DEG C


******************************************************************************



  FREQ        VM(1)       VP(1)       IM(VIN)     IP(VIN)     
   4.898E-01   1.000E+00   0.000E+00   1.680E+00  -1.601E+02
   5.012E-01   1.000E+00   0.000E+00   1.687E+00  -1.605E+02
   5.129E-01   1.000E+00   0.000E+00   1.693E+00  -1.609E+02
   5.248E-01   1.000E+00   0.000E+00   1.698E+00  -1.613E+02
   5.370E-01   1.000E+00   0.000E+00   1.704E+00  -1.617E+02
   5.495E-01   1.000E+00   0.000E+00   1.709E+00  -1.620E+02
   5.623E-01   1.000E+00   0.000E+00   1.715E+00  -1.624E+02
   5.754E-01   1.000E+00   0.000E+00   1.720E+00  -1.627E+02
   5.888E-01   1.000E+00   0.000E+00   1.725E+00  -1.631E+02
   6.026E-01   1.000E+00   0.000E+00   1.729E+00  -1.634E+02
   6.166E-01   1.000E+00   0.000E+00   1.734E+00  -1.638E+02
   6.310E-01   1.000E+00   0.000E+00   1.738E+00  -1.641E+02
   6.457E-01   1.000E+00   0.000E+00   1.742E+00  -1.644E+02
   6.607E-01   1.000E+00   0.000E+00   1.746E+00  -1.648E+02
   6.761E-01   1.000E+00   0.000E+00   1.750E+00  -1.651E+02
   6.918E-01   1.000E+00   0.000E+00   1.754E+00  -1.654E+02
   7.079E-01   1.000E+00   0.000E+00   1.757E+00  -1.657E+02
   7.244E-01   1.000E+00   0.000E+00   1.761E+00  -1.660E+02
   7.413E-01   1.000E+00   0.000E+00   1.764E+00  -1.663E+02
   7.586E-01   1.000E+00   0.000E+00   1.767E+00  -1.666E+02
   7.762E-01   1.000E+00   0.000E+00   1.770E+00  -1.669E+02
   7.943E-01   1.000E+00   0.000E+00   1.773E+00  -1.672E+02
   8.128E-01   1.000E+00   0.000E+00   1.776E+00  -1.674E+02
   8.318E-01   1.000E+00   0.000E+00   1.779E+00  -1.677E+02
   8.511E-01   1.000E+00   0.000E+00   1.781E+00  -1.680E+02
   8.710E-01   1.000E+00   0.000E+00   1.784E+00  -1.682E+02
   8.913E-01   1.000E+00   0.000E+00   1.786E+00  -1.685E+02
   9.120E-01   1.000E+00   0.000E+00   1.788E+00  -1.687E+02
   9.333E-01   1.000E+00   0.000E+00   1.791E+00  -1.690E+02
   9.550E-01   1.000E+00   0.000E+00   1.793E+00  -1.692E+02
   9.772E-01   1.000E+00   0.000E+00   1.795E+00  -1.695E+02
   1.000E+00   1.000E+00   0.000E+00   1.797E+00  -1.697E+02
   1.023E+00   1.000E+00   0.000E+00   1.798E+00  -1.699E+02
   1.047E+00   1.000E+00   0.000E+00   1.800E+00  -1.701E+02
   1.072E+00   1.000E+00   0.000E+00   1.802E+00  -1.703E+02
   1.096E+00   1.000E+00   0.000E+00   1.804E+00  -1.706E+02
   1.122E+00   1.000E+00   0.000E+00   1.805E+00  -1.708E+02
   1.148E+00   1.000E+00   0.000E+00   1.807E+00  -1.710E+02
   1.175E+00   1.000E+00   0.000E+00   1.808E+00  -1.712E+02
   1.202E+00   1.000E+00   0.000E+00   1.809E+00  -1.714E+02
   1.230E+00   1.000E+00   0.000E+00   1.811E+00  -1.716E+02
   1.259E+00   1.000E+00   0.000E+00   1.812E+00  -1.717E+02
   1.288E+00   1.000E+00   0.000E+00   1.813E+00  -1.719E+02
   1.318E+00   1.000E+00   0.000E+00   1.814E+00  -1.721E+02
   1.349E+00   1.000E+00   0.000E+00   1.815E+00  -1.723E+02
   1.380E+00   1.000E+00   0.000E+00   1.816E+00  -1.725E+02
   1.413E+00   1.000E+00   0.000E+00   1.817E+00  -1.726E+02
   1.445E+00   1.000E+00   0.000E+00   1.818E+00  -1.728E+02
   1.479E+00   1.000E+00   0.000E+00   1.819E+00  -1.729E+02
   1.514E+00   1.000E+00   0.000E+00   1.820E+00  -1.731E+02
   1.549E+00   1.000E+00   0.000E+00   1.821E+00  -1.733E+02
   1.585E+00   1.000E+00   0.000E+00   1.822E+00  -1.734E+02
   1.622E+00   1.000E+00   0.000E+00   1.823E+00  -1.736E+02
   1.660E+00   1.000E+00   0.000E+00   1.823E+00  -1.737E+02
   1.698E+00   1.000E+00   0.000E+00   1.824E+00  -1.738E+02
   1.738E+00   1.000E+00   0.000E+00   1.825E+00  -1.740E+02
   1.778E+00   1.000E+00   0.000E+00   1.825E+00  -1.741E+02
   1.820E+00   1.000E+00   0.000E+00   1.826E+00  -1.743E+02
   1.862E+00   1.000E+00   0.000E+00   1.827E+00  -1.744E+02
   1.905E+00   1.000E+00   0.000E+00   1.827E+00  -1.745E+02
   1.950E+00   1.000E+00   0.000E+00   1.828E+00  -1.746E+02
   1.995E+00   1.000E+00   0.000E+00   1.828E+00  -1.748E+02
   2.042E+00   1.000E+00   0.000E+00   1.829E+00  -1.749E+02
   2.089E+00   1.000E+00   0.000E+00   1.829E+00  -1.750E+02
   2.138E+00   1.000E+00   0.000E+00   1.830E+00  -1.751E+02
   2.188E+00   1.000E+00   0.000E+00   1.830E+00  -1.752E+02
   2.239E+00   1.000E+00   0.000E+00   1.830E+00  -1.753E+02
   2.291E+00   1.000E+00   0.000E+00   1.831E+00  -1.754E+02
   2.344E+00   1.000E+00   0.000E+00   1.831E+00  -1.755E+02
   2.399E+00   1.000E+00   0.000E+00   1.832E+00  -1.756E+02
   2.455E+00   1.000E+00   0.000E+00   1.832E+00  -1.757E+02
   2.512E+00   1.000E+00   0.000E+00   1.832E+00  -1.758E+02
   2.570E+00   1.000E+00   0.000E+00   1.833E+00  -1.759E+02
   2.630E+00   1.000E+00   0.000E+00   1.833E+00  -1.760E+02
   2.692E+00   1.000E+00   0.000E+00   1.833E+00  -1.761E+02
   2.754E+00   1.000E+00   0.000E+00   1.833E+00  -1.762E+02
   2.818E+00   1.000E+00   0.000E+00   1.834E+00  -1.763E+02
   2.884E+00   1.000E+00   0.000E+00   1.834E+00  -1.764E+02
   2.951E+00   1.000E+00   0.000E+00   1.834E+00  -1.764E+02
   3.020E+00   1.000E+00   0.000E+00   1.834E+00  -1.765E+02
   3.090E+00   1.000E+00   0.000E+00   1.835E+00  -1.766E+02
   3.162E+00   1.000E+00   0.000E+00   1.835E+00  -1.767E+02
   3.236E+00   1.000E+00   0.000E+00   1.835E+00  -1.768E+02
   3.311E+00   1.000E+00   0.000E+00   1.835E+00  -1.768E+02
   3.388E+00   1.000E+00   0.000E+00   1.835E+00  -1.769E+02
   3.467E+00   1.000E+00   0.000E+00   1.836E+00  -1.770E+02
   3.548E+00   1.000E+00   0.000E+00   1.836E+00  -1.770E+02
   3.631E+00   1.000E+00   0.000E+00   1.836E+00  -1.771E+02
   3.715E+00   1.000E+00   0.000E+00   1.836E+00  -1.772E+02
   3.802E+00   1.000E+00   0.000E+00   1.836E+00  -1.772E+02
   3.890E+00   1.000E+00   0.000E+00   1.836E+00  -1.773E+02
   3.981E+00   1.000E+00   0.000E+00   1.836E+00  -1.774E+02
   4.074E+00   1.000E+00   0.000E+00   1.837E+00  -1.774E+02
   4.169E+00   1.000E+00   0.000E+00   1.837E+00  -1.775E+02
   4.266E+00   1.000E+00   0.000E+00   1.837E+00  -1.775E+02
   4.365E+00   1.000E+00   0.000E+00   1.837E+00  -1.776E+02
   4.467E+00   1.000E+00   0.000E+00   1.837E+00  -1.776E+02
   4.571E+00   1.000E+00   0.000E+00   1.837E+00  -1.777E+02
   4.677E+00   1.000E+00   0.000E+00   1.837E+00  -1.778E+02
   4.786E+00   1.000E+00   0.000E+00   1.837E+00  -1.778E+02
   4.898E+00   1.000E+00   0.000E+00   1.837E+00  -1.779E+02
   5.012E+00   1.000E+00   0.000E+00   1.837E+00  -1.779E+02
   5.129E+00   1.000E+00   0.000E+00   1.837E+00  -1.779E+02
   5.248E+00   1.000E+00   0.000E+00   1.838E+00  -1.780E+02
   5.370E+00   1.000E+00   0.000E+00   1.838E+00  -1.780E+02
   5.495E+00   1.000E+00   0.000E+00   1.838E+00  -1.781E+02
   5.623E+00   1.000E+00   0.000E+00   1.838E+00  -1.781E+02
   5.754E+00   1.000E+00   0.000E+00   1.838E+00  -1.782E+02
   5.888E+00   1.000E+00   0.000E+00   1.838E+00  -1.782E+02
   6.026E+00   1.000E+00   0.000E+00   1.838E+00  -1.783E+02
