
**** 12/13/19 16:15:57 ******* PSpice Lite (March 2016) ******* ID# 10813 ****

 * Matlab created *.cir-file *


 ****     CIRCUIT DESCRIPTION


******************************************************************************



.lib C:\Cadence\SPB_17.2\tools\pspice\library\eval.lib
VIN        1   0   AC 1V
Rp 1 0 21.24298386366024
Cp 1 0 0.002414529118663077
R1 1 2 3.681605899141823
C1 2 0 4.322976099342793
R2 1 3 0.5438092311884086
C2 3 0 0.6385458882433493
R3 1 4 0.08032594689036705
C3 4 0 0.09431947853111548
.AC DEC 100 0.01 100
.PRINT AC VM(1) VP(1) IM(VIN) IP(VIN)
.END

**** 12/13/19 16:15:57 ******* PSpice Lite (March 2016) ******* ID# 10813 ****

 * Matlab created *.cir-file *


 ****     SMALL SIGNAL BIAS SOLUTION       TEMPERATURE =   27.000 DEG C


******************************************************************************



 NODE   VOLTAGE     NODE   VOLTAGE     NODE   VOLTAGE     NODE   VOLTAGE


(    1)    0.0000  (    2)    0.0000  (    3)    0.0000  (    4)    0.0000  




    VOLTAGE SOURCE CURRENTS
    NAME         CURRENT

    VIN          0.000E+00

    TOTAL POWER DISSIPATION   0.00E+00  WATTS


**** 12/13/19 16:15:57 ******* PSpice Lite (March 2016) ******* ID# 10813 ****

 * Matlab created *.cir-file *


 ****     AC ANALYSIS                      TEMPERATURE =   27.000 DEG C


******************************************************************************



  FREQ        VM(1)       VP(1)       IM(VIN)     IP(VIN)     
   7.079E-02   1.000E+00   0.000E+00   5.052E-01  -1.349E+02
   7.244E-02   1.000E+00   0.000E+00   5.112E-01  -1.345E+02
   7.413E-02   1.000E+00   0.000E+00   5.175E-01  -1.342E+02
   7.586E-02   1.000E+00   0.000E+00   5.239E-01  -1.339E+02
   7.762E-02   1.000E+00   0.000E+00   5.305E-01  -1.336E+02
   7.943E-02   1.000E+00   0.000E+00   5.374E-01  -1.333E+02
   8.128E-02   1.000E+00   0.000E+00   5.444E-01  -1.329E+02
   8.318E-02   1.000E+00   0.000E+00   5.516E-01  -1.326E+02
   8.511E-02   1.000E+00   0.000E+00   5.591E-01  -1.323E+02
   8.710E-02   1.000E+00   0.000E+00   5.668E-01  -1.320E+02
   8.913E-02   1.000E+00   0.000E+00   5.747E-01  -1.317E+02
   9.120E-02   1.000E+00   0.000E+00   5.828E-01  -1.314E+02
   9.333E-02   1.000E+00   0.000E+00   5.911E-01  -1.312E+02
   9.550E-02   1.000E+00   0.000E+00   5.997E-01  -1.309E+02
   9.772E-02   1.000E+00   0.000E+00   6.085E-01  -1.306E+02
   1.000E-01   1.000E+00   0.000E+00   6.176E-01  -1.304E+02
   1.023E-01   1.000E+00   0.000E+00   6.269E-01  -1.301E+02
   1.047E-01   1.000E+00   0.000E+00   6.364E-01  -1.298E+02
   1.072E-01   1.000E+00   0.000E+00   6.462E-01  -1.296E+02
   1.096E-01   1.000E+00   0.000E+00   6.563E-01  -1.294E+02
   1.122E-01   1.000E+00   0.000E+00   6.666E-01  -1.292E+02
   1.148E-01   1.000E+00   0.000E+00   6.772E-01  -1.289E+02
   1.175E-01   1.000E+00   0.000E+00   6.880E-01  -1.287E+02
   1.202E-01   1.000E+00   0.000E+00   6.991E-01  -1.285E+02
   1.230E-01   1.000E+00   0.000E+00   7.105E-01  -1.284E+02
   1.259E-01   1.000E+00   0.000E+00   7.221E-01  -1.282E+02
   1.288E-01   1.000E+00   0.000E+00   7.341E-01  -1.280E+02
   1.318E-01   1.000E+00   0.000E+00   7.463E-01  -1.279E+02
   1.349E-01   1.000E+00   0.000E+00   7.587E-01  -1.277E+02
   1.380E-01   1.000E+00   0.000E+00   7.715E-01  -1.276E+02
   1.413E-01   1.000E+00   0.000E+00   7.845E-01  -1.275E+02
   1.445E-01   1.000E+00   0.000E+00   7.978E-01  -1.274E+02
   1.479E-01   1.000E+00   0.000E+00   8.114E-01  -1.273E+02
   1.514E-01   1.000E+00   0.000E+00   8.253E-01  -1.272E+02
   1.549E-01   1.000E+00   0.000E+00   8.395E-01  -1.271E+02
   1.585E-01   1.000E+00   0.000E+00   8.539E-01  -1.271E+02
   1.622E-01   1.000E+00   0.000E+00   8.686E-01  -1.270E+02
   1.660E-01   1.000E+00   0.000E+00   8.837E-01  -1.270E+02
   1.698E-01   1.000E+00   0.000E+00   8.989E-01  -1.270E+02
   1.738E-01   1.000E+00   0.000E+00   9.145E-01  -1.270E+02
   1.778E-01   1.000E+00   0.000E+00   9.303E-01  -1.270E+02
   1.820E-01   1.000E+00   0.000E+00   9.464E-01  -1.270E+02
