
**** 12/13/19 17:22:59 ******* PSpice Lite (March 2016) ******* ID# 10813 ****

 ['* Matlab created *.cir-file *']


 ****     CIRCUIT DESCRIPTION


******************************************************************************



['.lib C:\\Cadence\\SPB_17.2\\tools\\pspice\\library\\eval.lib']
['VIN        1   0   AC 1V']
['R1 1 2 0.004466465413723158']
['C1 2 0 0.1699293784879202']
['R2 1 3 0.10944709326979155']
['C2 3 0 0.10067326662828437']
['R3 1 4 0.3943572830972851']
['C3 4 0 0.09077568318875885']
['R4 1 5 0.8799657438081956']
['C4 5 0 0.09536431612559092']
['R5 1 6 1.5634964067290835']
['C5 6 0 0.11375807385553609']
['R6 1 7 2.4395272615944728']
['C6 7 0 0.15705717488835863']
['R7 1 8 3.550428299268764']
['C7 8 0 0.2695097724763911']
['R8 1 9 5.208383208325146']
['C8 9 0 0.7330618273265841']
['R9 1 9 18.181590757812568']
['.AC DEC 100 0.01 100']
['.PRINT AC VM(1) VP(1) IM(VIN) IP(VIN)']
['.END']

**** 12/13/19 17:22:59 ******* PSpice Lite (March 2016) ******* ID# 10813 ****

 ['* Matlab created *.cir-file *']


 ****     SMALL SIGNAL BIAS SOLUTION       TEMPERATURE =   27.000 DEG C


******************************************************************************



 NODE   VOLTAGE     NODE   VOLTAGE     NODE   VOLTAGE     NODE   VOLTAGE


(    1)    0.0000  (    2)    0.0000  (    3)    0.0000  (    4)    0.0000      

(    5)    0.0000  (    6)    0.0000  (    7)    0.0000  (    8)    0.0000      

(    9)    0.0000  




    VOLTAGE SOURCE CURRENTS
    NAME         CURRENT

    VIN          0.000E+00

    TOTAL POWER DISSIPATION   0.00E+00  WATTS


**** 12/13/19 17:22:59 ******* PSpice Lite (March 2016) ******* ID# 10813 ****

 ['* Matlab created *.cir-file *']


 ****     AC ANALYSIS                      TEMPERATURE =   27.000 DEG C


******************************************************************************



  FREQ        VM(1)       VP(1)       IM(VIN)     IP(VIN)     
   1.413E+00   1.000E+00   0.000E+00   4.613E+00  -1.170E+02
   1.445E+00   1.000E+00   0.000E+00   4.688E+00  -1.170E+02
   1.479E+00   1.000E+00   0.000E+00   4.764E+00  -1.170E+02
   1.514E+00   1.000E+00   0.000E+00   4.842E+00  -1.170E+02
   1.549E+00   1.000E+00   0.000E+00   4.920E+00  -1.170E+02
   1.585E+00   1.000E+00   0.000E+00   5.000E+00  -1.170E+02
   1.622E+00   1.000E+00   0.000E+00   5.081E+00  -1.170E+02
   1.660E+00   1.000E+00   0.000E+00   5.164E+00  -1.170E+02
   1.698E+00   1.000E+00   0.000E+00   5.247E+00  -1.170E+02
   1.738E+00   1.000E+00   0.000E+00   5.333E+00  -1.170E+02
   1.778E+00   1.000E+00   0.000E+00   5.419E+00  -1.170E+02
   1.820E+00   1.000E+00   0.000E+00   5.507E+00  -1.170E+02
   1.862E+00   1.000E+00   0.000E+00   5.597E+00  -1.170E+02
   1.905E+00   1.000E+00   0.000E+00   5.687E+00  -1.170E+02
   1.950E+00   1.000E+00   0.000E+00   5.780E+00  -1.170E+02
   1.995E+00   1.000E+00   0.000E+00   5.873E+00  -1.170E+02
   2.042E+00   1.000E+00   0.000E+00   5.969E+00  -1.170E+02
   2.089E+00   1.000E+00   0.000E+00   6.066E+00  -1.170E+02
   2.138E+00   1.000E+00   0.000E+00   6.164E+00  -1.170E+02
   2.188E+00   1.000E+00   0.000E+00   6.264E+00  -1.170E+02
   2.239E+00   1.000E+00   0.000E+00   6.366E+00  -1.170E+02
   2.291E+00   1.000E+00   0.000E+00   6.469E+00  -1.170E+02
   2.344E+00   1.000E+00   0.000E+00   6.574E+00  -1.170E+02
   2.399E+00   1.000E+00   0.000E+00   6.681E+00  -1.170E+02
   2.455E+00   1.000E+00   0.000E+00   6.790E+00  -1.170E+02
   2.512E+00   1.000E+00   0.000E+00   6.900E+00  -1.170E+02
   2.570E+00   1.000E+00   0.000E+00   7.012E+00  -1.170E+02
   2.630E+00   1.000E+00   0.000E+00   7.126E+00  -1.170E+02
   2.692E+00   1.000E+00   0.000E+00   7.242E+00  -1.170E+02
   2.754E+00   1.000E+00   0.000E+00   7.359E+00  -1.170E+02
   2.818E+00   1.000E+00   0.000E+00   7.479E+00  -1.170E+02
   2.884E+00   1.000E+00   0.000E+00   7.600E+00  -1.170E+02
   2.951E+00   1.000E+00   0.000E+00   7.724E+00  -1.170E+02
   3.020E+00   1.000E+00   0.000E+00   7.849E+00  -1.170E+02
   3.090E+00   1.000E+00   0.000E+00   7.976E+00  -1.170E+02
   3.162E+00   1.000E+00   0.000E+00   8.106E+00  -1.170E+02
   3.236E+00   1.000E+00   0.000E+00   8.238E+00  -1.170E+02
   3.311E+00   1.000E+00   0.000E+00   8.371E+00  -1.170E+02
   3.388E+00   1.000E+00   0.000E+00   8.507E+00  -1.170E+02
   3.467E+00   1.000E+00   0.000E+00   8.646E+00  -1.170E+02
   3.548E+00   1.000E+00   0.000E+00   8.786E+00  -1.170E+02
   3.631E+00   1.000E+00   0.000E+00   8.929E+00  -1.170E+02
   3.715E+00   1.000E+00   0.000E+00   9.074E+00  -1.170E+02
   3.802E+00   1.000E+00   0.000E+00   9.221E+00  -1.170E+02
   3.890E+00   1.000E+00   0.000E+00   9.371E+00  -1.170E+02
   3.981E+00   1.000E+00   0.000E+00   9.523E+00  -1.170E+02
   4.074E+00   1.000E+00   0.000E+00   9.677E+00  -1.170E+02
   4.169E+00   1.000E+00   0.000E+00   9.835E+00  -1.170E+02
   4.266E+00   1.000E+00   0.000E+00   9.994E+00  -1.170E+02
   4.365E+00   1.000E+00   0.000E+00   1.016E+01  -1.170E+02
   4.467E+00   1.000E+00   0.000E+00   1.032E+01  -1.170E+02
   4.571E+00   1.000E+00   0.000E+00   1.049E+01  -1.170E+02
   4.677E+00   1.000E+00   0.000E+00   1.066E+01  -1.170E+02
   4.786E+00   1.000E+00   0.000E+00   1.083E+01  -1.170E+02
   4.898E+00   1.000E+00   0.000E+00   1.101E+01  -1.170E+02
   5.012E+00   1.000E+00   0.000E+00   1.119E+01  -1.170E+02
   5.129E+00   1.000E+00   0.000E+00   1.137E+01  -1.170E+02
   5.248E+00   1.000E+00   0.000E+00   1.155E+01  -1.170E+02
   5.370E+00   1.000E+00   0.000E+00   1.174E+01  -1.170E+02
   5.495E+00   1.000E+00   0.000E+00   1.193E+01  -1.170E+02
   5.623E+00   1.000E+00   0.000E+00   1.213E+01  -1.170E+02
   5.754E+00   1.000E+00   0.000E+00   1.232E+01  -1.170E+02
   5.888E+00   1.000E+00   0.000E+00   1.253E+01  -1.170E+02
   6.026E+00   1.000E+00   0.000E+00   1.273E+01  -1.170E+02
   6.166E+00   1.000E+00   0.000E+00   1.294E+01  -1.170E+02
   6.310E+00   1.000E+00   0.000E+00   1.315E+01  -1.170E+02
   6.457E+00   1.000E+00   0.000E+00   1.336E+01  -1.170E+02
   6.607E+00   1.000E+00   0.000E+00   1.358E+01  -1.170E+02
   6.761E+00   1.000E+00   0.000E+00   1.380E+01  -1.170E+02
   6.918E+00   1.000E+00   0.000E+00   1.402E+01  -1.170E+02
   7.079E+00   1.000E+00   0.000E+00   1.425E+01  -1.170E+02
   7.244E+00   1.000E+00   0.000E+00   1.448E+01  -1.170E+02
   7.413E+00   1.000E+00   0.000E+00   1.472E+01  -1.170E+02
   7.586E+00   1.000E+00   0.000E+00   1.496E+01  -1.170E+02
   7.762E+00   1.000E+00   0.000E+00   1.520E+01  -1.170E+02
   7.943E+00   1.000E+00   0.000E+00   1.545E+01  -1.170E+02
   8.128E+00   1.000E+00   0.000E+00   1.570E+01  -1.170E+02
   8.318E+00   1.000E+00   0.000E+00   1.596E+01  -1.170E+02
   8.511E+00   1.000E+00   0.000E+00   1.622E+01  -1.170E+02
   8.710E+00   1.000E+00   0.000E+00   1.648E+01  -1.170E+02
   8.913E+00   1.000E+00   0.000E+00   1.675E+01  -1.170E+02
   9.120E+00   1.000E+00   0.000E+00   1.702E+01  -1.170E+02
   9.333E+00   1.000E+00   0.000E+00   1.729E+01  -1.170E+02
   9.550E+00   1.000E+00   0.000E+00   1.757E+01  -1.171E+02
   9.772E+00   1.000E+00   0.000E+00   1.786E+01  -1.171E+02
   1.000E+01   1.000E+00   0.000E+00   1.814E+01  -1.171E+02
   1.023E+01   1.000E+00   0.000E+00   1.844E+01  -1.171E+02
   1.047E+01   1.000E+00   0.000E+00   1.873E+01  -1.171E+02
   1.072E+01   1.000E+00   0.000E+00   1.904E+01  -1.171E+02
   1.096E+01   1.000E+00   0.000E+00   1.934E+01  -1.171E+02
   1.122E+01   1.000E+00   0.000E+00   1.965E+01  -1.171E+02
   1.148E+01   1.000E+00   0.000E+00   1.997E+01  -1.171E+02
   1.175E+01   1.000E+00   0.000E+00   2.029E+01  -1.171E+02
   1.202E+01   1.000E+00   0.000E+00   2.061E+01  -1.171E+02
   1.230E+01   1.000E+00   0.000E+00   2.094E+01  -1.171E+02
   1.259E+01   1.000E+00   0.000E+00   2.128E+01  -1.171E+02
   1.288E+01   1.000E+00   0.000E+00   2.162E+01  -1.171E+02
   1.318E+01   1.000E+00   0.000E+00   2.197E+01  -1.171E+02
   1.349E+01   1.000E+00   0.000E+00   2.232E+01  -1.171E+02
   1.380E+01   1.000E+00   0.000E+00   2.267E+01  -1.171E+02
   1.413E+01   1.000E+00   0.000E+00   2.303E+01  -1.171E+02
   1.445E+01   1.000E+00   0.000E+00   2.340E+01  -1.170E+02
   1.479E+01   1.000E+00   0.000E+00   2.377E+01  -1.170E+02
   1.514E+01   1.000E+00   0.000E+00   2.415E+01  -1.170E+02
   1.549E+01   1.000E+00   0.000E+00   2.454E+01  -1.170E+02
   1.585E+01   1.000E+00   0.000E+00   2.493E+01  -1.170E+02
   1.622E+01   1.000E+00   0.000E+00   2.533E+01  -1.170E+02
   1.660E+01   1.000E+00   0.000E+00   2.574E+01  -1.169E+02
   1.698E+01   1.000E+00   0.000E+00   2.615E+01  -1.169E+02
   1.738E+01   1.000E+00   0.000E+00   2.657E+01  -1.169E+02
   1.778E+01   1.000E+00   0.000E+00   2.699E+01  -1.168E+02
   1.820E+01   1.000E+00   0.000E+00   2.743E+01  -1.168E+02
   1.862E+01   1.000E+00   0.000E+00   2.787E+01  -1.168E+02
   1.905E+01   1.000E+00   0.000E+00   2.832E+01  -1.167E+02
   1.950E+01   1.000E+00   0.000E+00   2.878E+01  -1.167E+02
   1.995E+01   1.000E+00   0.000E+00   2.925E+01  -1.167E+02
   2.042E+01   1.000E+00   0.000E+00   2.972E+01  -1.166E+02
   2.089E+01   1.000E+00   0.000E+00   3.021E+01  -1.166E+02
   2.138E+01   1.000E+00   0.000E+00   3.071E+01  -1.165E+02
   2.188E+01   1.000E+00   0.000E+00   3.121E+01  -1.165E+02
   2.239E+01   1.000E+00   0.000E+00   3.173E+01  -1.164E+02
   2.291E+01   1.000E+00   0.000E+00   3.225E+01  -1.164E+02
   2.344E+01   1.000E+00   0.000E+00   3.279E+01  -1.163E+02
   2.399E+01   1.000E+00   0.000E+00   3.334E+01  -1.163E+02
   2.455E+01   1.000E+00   0.000E+00   3.390E+01  -1.162E+02
   2.512E+01   1.000E+00   0.000E+00   3.447E+01  -1.162E+02
   2.570E+01   1.000E+00   0.000E+00   3.506E+01  -1.161E+02
   2.630E+01   1.000E+00   0.000E+00   3.566E+01  -1.161E+02
   2.692E+01   1.000E+00   0.000E+00   3.627E+01  -1.160E+02
   2.754E+01   1.000E+00   0.000E+00   3.689E+01  -1.159E+02
   2.818E+01   1.000E+00   0.000E+00   3.753E+01  -1.159E+02
   2.884E+01   1.000E+00   0.000E+00   3.818E+01  -1.158E+02
   2.951E+01   1.000E+00   0.000E+00   3.885E+01  -1.158E+02
   3.020E+01   1.000E+00   0.000E+00   3.953E+01  -1.158E+02
   3.090E+01   1.000E+00   0.000E+00   4.023E+01  -1.157E+02
   3.162E+01   1.000E+00   0.000E+00   4.095E+01  -1.157E+02
   3.236E+01   1.000E+00   0.000E+00   4.168E+01  -1.156E+02
   3.311E+01   1.000E+00   0.000E+00   4.243E+01  -1.156E+02
   3.388E+01   1.000E+00   0.000E+00   4.319E+01  -1.156E+02
   3.467E+01   1.000E+00   0.000E+00   4.398E+01  -1.155E+02
   3.548E+01   1.000E+00   0.000E+00   4.478E+01  -1.155E+02
   3.631E+01   1.000E+00   0.000E+00   4.560E+01  -1.155E+02
   3.715E+01   1.000E+00   0.000E+00   4.644E+01  -1.155E+02
   3.802E+01   1.000E+00   0.000E+00   4.729E+01  -1.155E+02
   3.890E+01   1.000E+00   0.000E+00   4.817E+01  -1.154E+02
   3.981E+01   1.000E+00   0.000E+00   4.907E+01  -1.154E+02
   4.074E+01   1.000E+00   0.000E+00   4.999E+01  -1.154E+02
   4.169E+01   1.000E+00   0.000E+00   5.093E+01  -1.155E+02
   4.266E+01   1.000E+00   0.000E+00   5.189E+01  -1.155E+02
   4.365E+01   1.000E+00   0.000E+00   5.287E+01  -1.155E+02
   4.467E+01   1.000E+00   0.000E+00   5.387E+01  -1.155E+02
   4.571E+01   1.000E+00   0.000E+00   5.490E+01  -1.156E+02
   4.677E+01   1.000E+00   0.000E+00   5.595E+01  -1.156E+02
   4.786E+01   1.000E+00   0.000E+00   5.702E+01  -1.157E+02
   4.898E+01   1.000E+00   0.000E+00   5.811E+01  -1.157E+02
   5.012E+01   1.000E+00   0.000E+00   5.923E+01  -1.158E+02
   5.129E+01   1.000E+00   0.000E+00   6.037E+01  -1.159E+02
   5.248E+01   1.000E+00   0.000E+00   6.154E+01  -1.159E+02
   5.370E+01   1.000E+00   0.000E+00   6.273E+01  -1.160E+02
   5.495E+01   1.000E+00   0.000E+00   6.395E+01  -1.161E+02
   5.623E+01   1.000E+00   0.000E+00   6.519E+01  -1.162E+02
   5.754E+01   1.000E+00   0.000E+00   6.645E+01  -1.164E+02
   5.888E+01   1.000E+00   0.000E+00   6.774E+01  -1.165E+02
   6.026E+01   1.000E+00   0.000E+00   6.906E+01  -1.166E+02
   6.166E+01   1.000E+00   0.000E+00   7.040E+01  -1.168E+02
   6.310E+01   1.000E+00   0.000E+00   7.177E+01  -1.169E+02
   6.457E+01   1.000E+00   0.000E+00   7.316E+01  -1.171E+02
   6.607E+01   1.000E+00   0.000E+00   7.458E+01  -1.173E+02
   6.761E+01   1.000E+00   0.000E+00   7.603E+01  -1.175E+02
   6.918E+01   1.000E+00   0.000E+00   7.750E+01  -1.177E+02
   7.079E+01   1.000E+00   0.000E+00   7.900E+01  -1.179E+02
   7.244E+01   1.000E+00   0.000E+00   8.053E+01  -1.181E+02
   7.413E+01   1.000E+00   0.000E+00   8.208E+01  -1.183E+02
   7.586E+01   1.000E+00   0.000E+00   8.365E+01  -1.185E+02
   7.762E+01   1.000E+00   0.000E+00   8.525E+01  -1.188E+02
   7.943E+01   1.000E+00   0.000E+00   8.688E+01  -1.190E+02
   8.128E+01   1.000E+00   0.000E+00   8.853E+01  -1.193E+02
   8.318E+01   1.000E+00   0.000E+00   9.021E+01  -1.196E+02
   8.511E+01   1.000E+00   0.000E+00   9.192E+01  -1.199E+02
   8.710E+01   1.000E+00   0.000E+00   9.364E+01  -1.202E+02
   8.913E+01   1.000E+00   0.000E+00   9.539E+01  -1.205E+02
   9.120E+01   1.000E+00   0.000E+00   9.717E+01  -1.208E+02
   9.333E+01   1.000E+00   0.000E+00   9.897E+01  -1.211E+02
   9.550E+01   1.000E+00   0.000E+00   1.008E+02  -1.215E+02
   9.772E+01   1.000E+00   0.000E+00   1.026E+02  -1.218E+02
   1.000E+02   1.000E+00   0.000E+00   1.045E+02  -1.222E+02


          JOB CONCLUDED

**** 12/13/19 17:22:59 ******* PSpice Lite (March 2016) ******* ID# 10813 ****

 ['* Matlab created *.cir-file *']


 ****     JOB STATISTICS SUMMARY


******************************************************************************



  Total job time (using Solver 1)   =         .02

